,Unnamed: 0,index,Id,Lon,Lat,Country,State,LGA,Ward,Population,NESP_ID,Branch_id,Customers,Renewable energy share,Generator capacity (kw),PV size(kW),Battery capacity (kWh),Demand,Electr_type_phase_1,Electr_type_phase_2,Electr_type_phase_3,Distance_m,demand_cat_4,demand_cat_2
1204,646,343,32802,4.889677805,9.230100571,Nigeria,Niger,Mokwa,GBAJIBO/MUWO,1152.95349,2322,378,199,64.7,62,64,136,82,none,grid,grid,45990,2,0
1205,626,323,32553,6.680181608,8.371337266,Nigeria,Niger,Lapai,GUPA/ABUGI,1152.95349,2073,451,199,55,56,62,104,87,none,mini-grid,intercon,48700,2,0
1206,321,18,31329,6.30848563,8.841603194,Nigeria,Niger,Katcha,EDOTSU,1152.95349,849,440,199,65.4,63,70,136,80,none,none,grid,4200,2,0
1207,1521,13,40449,4.558620577,12.08713623,Nigeria,Sokoto,Kebbe,ALELU/GEHURU,1151.232903,6579,90,235,70.5,54,60,136,82,none,none,grid,29900,2,0
1208,1259,11,33989,4.554667999,6.509558034,Nigeria,Ogun,Ogun waterside,AYILA/ITEBU,1150.248201,5365,694,192,60.9,58,64,136,81,none,none,grid,53850,2,0
1209,989,285,38811,9.960159234,9.594306104,Nigeria,Plateau,Kanam,KANAM,1148.784557,4144,0,217,71.9,52,58,136,79,none,none,mini-grid,27470,2,0
1210,1153,449,39463,9.13729179,8.668977496,Nigeria,Plateau,Qua''an Pan',NAMU,1148.784557,4796,253,217,70.4,54,58,128,74,none,none,grid,41140,2,0
1211,162,162,10622,8.966895067,6.701837205,Nigeria,Cross River,Bekwara,NYANYA,1148.494646,432,477,338,66.7,105,128,232,135,none,grid,grid,3270,3,0
1212,177,177,10658,8.844452768,6.54309527,Nigeria,Cross River,Ogoja,KAKWAGOM/BAWOP,1148.494646,468,593,338,59.3,133,168,264,166,none,mini-grid,intercon,7960,3,1
1213,459,156,31761,6.468112749,9.712349191,Nigeria,Niger,Bosso,MAIKUNKELE,1147.598792,1281,316,198,74.9,86,126,352,107,none,grid,grid,3300,3,0
1214,832,128,38412,9.295076609,9.405873,Nigeria,Plateau,Mangu,PUSHIT,1147.336278,3745,277,216,68,67,76,160,90,none,none,grid,2420,2,0
1215,1385,137,34393,3.151001239,6.574575009,Nigeria,Ogun,Ado-Odo/Ota,AGBARA/EJILA AWORI,1146.043832,5769,644,191,52.8,75,68,168,94,none,grid,grid,5220,2,0
1216,1941,433,41317,5.206727537,13.69911752,Nigeria,Sokoto,Illela,KALMALO,1145.390879,7447,140,234,82.4,59,68,184,82,none,none,grid,10570,2,0
1217,1516,8,40438,4.810765221,11.77197742,Nigeria,Sokoto,Kebbe,SANGI,1145.084912,6568,-,234,63.1,65,94,168,90,none,mini-grid,mini-grid,49690,2,0
1218,1901,393,41254,5.033922651,13.61276827,Nigeria,Sokoto,Tangaza,SALEWA,1143.665143,7384,114,233,74.3,57,58,144,87,none,none,grid,9230,2,0
1219,1242,538,39953,9.590547338,9.100852616,Nigeria,Plateau,Pankshin,TUNKUS,1143.15326,5286,299,216,68,56,56,128,79,none,mini-grid,intercon,28030,2,0
1220,1367,119,34346,3.133566395,6.656830241,Nigeria,Ogun,Ado-Odo/Ota,IJU,1141.783446,5722,642,190,63.7,72,96,192,97,none,none,grid,6010,2,0
1221,1607,99,40654,4.893361794,12.82612229,Nigeria,Sokoto,Yabo,BINJI,1141.600916,6784,80,233,70.9,59,64,136,82,none,none,grid,20290,2,0
1222,1055,351,39006,9.136870772,9.579030761,Nigeria,Plateau,Mangu,MANGU HALLE,1140.337612,4339,254,215,72.3,57,66,136,79,none,grid,grid,8550,2,0
1223,1241,537,39933,9.611887458,8.454407076,Nigeria,Plateau,Shendam,AZARA,1140.337612,5266,292,215,75.6,51,60,152,72,none,none,grid,36910,2,0
1224,466,163,31782,5.656786027,9.760937731,Nigeria,Niger,Mashegu,MASHEGU,1138.541572,1302,382,196,65.1,78,96,200,102,none,none,grid,6960,3,0
1225,749,45,38242,9.380277595,8.689983299,Nigeria,Plateau,Shendam,KWANDE,1137.521963,3575,253,215,66.8,78,114,208,103,none,mini-grid,intercon,29170,3,0
1226,2044,536,41848,5.630139123,12.48303295,Nigeria,Sokoto,Tureta,KURUWA,1136.388947,7978,30,232,71.6,54,58,136,85,none,none,grid,16330,2,0
1227,1962,454,41354,4.72122515,13.74172814,Nigeria,Sokoto,Gudu,MARAKEN BORI,1134.940344,7484,-,232,73.6,60,60,136,85,none,none,mini-grid,29860,2,0
1228,632,329,32575,6.795114679,9.345717543,Nigeria,Niger,Lapai,TAKUTI/SHAKU,1133.737599,2095,338,195,70.2,75,90,248,93,none,grid,grid,6220,2,0
1229,1309,61,34125,3.096008063,6.819122314,Nigeria,Ogun,Ifo,IBOGUN,1133.262674,5501,638,189,69,76,94,248,94,none,grid,grid,12280,2,0
1230,1401,153,34497,3.11263605,6.9878567,Nigeria,Ogun,Ewekoro,ELERE/ONIGBEDU,1133.262674,5873,639,189,59.4,76,90,160,91,none,mini-grid,intercon,7000,2,0
1231,2023,515,41727,4.704449452,13.02098831,Nigeria,Sokoto,Silame,MARAFA WEST,1132.913751,7857,35,231,69.3,60,72,120,83,none,grid,grid,8380,2,0
1232,1065,361,39070,9.621788066,8.969872498,Nigeria,Plateau,Mikang,TUNKUS,1131.890666,4403,299,214,68.7,53,56,120,75,none,none,grid,16710,2,0
1233,1099,395,39233,8.613705811,9.512378177,Nigeria,Plateau,Riyom,SOPP,1129.075018,4566,180,213,68,57,56,128,83,none,none,grid,15460,2,0
1234,1391,143,34421,2.795988566,6.886139442,Nigeria,Ogun,Egbado North,EBUTE IGBOORO,1129.002288,5797,607,188,63.4,57,64,136,79,none,none,grid,7400,2,0
1235,407,104,31581,5.270679204,9.389055013,Nigeria,Niger,Mokwa,KPAKI/TAKUMA,1128.933626,1101,358,195,68.2,69,100,200,98,none,none,grid,7900,2,0
1236,983,279,38802,9.637304968,9.431437949,Nigeria,Plateau,Kanke,KABWIR/GYANGYANG,1126.25937,4135,301,213,70.2,60,88,184,83,none,none,grid,4330,2,0
1237,1175,471,39608,9.04689506,8.606255256,Nigeria,Plateau,Qua''an Pan',NAMU,1126.25937,4941,253,213,66.4,53,50,112,74,none,none,grid,47180,2,0
1238,1238,534,39908,9.794115548,8.713235206,Nigeria,Plateau,Langtang South,MABUDI,1126.25937,5241,188,213,66.6,51,54,112,71,none,none,grid,1490,2,0
1239,996,292,38838,9.736108688,9.282757286,Nigeria,Plateau,Kanke,AMPER CHIKA \B\,1126.25937,4171,312,213,71.6,55,56,128,77,none,none,grid,3220,2,0
1240,861,157,38459,10.26620622,9.519326454,Nigeria,Plateau,Kanam,GARGA,1126.25937,3792,218,213,74,64,92,200,85,none,mini-grid,intercon,49870,2,0
1241,1166,462,39527,9.440820809,8.743773666,Nigeria,Plateau,Shendam,POESHIP,1126.25937,4860,288,213,69.8,51,56,120,79,none,none,grid,14210,2,0
1242,717,13,38203,9.003804969,8.536678583,Nigeria,Plateau,Qua''an Pan',NAMU,1126.25937,3536,253,213,69.9,87,176,328,110,mini-grid,mini-grid,intercon,56560,3,0
1243,1895,387,41243,5.249180544,13.60907034,Nigeria,Sokoto,Illela,DAMBA,1123.036485,7373,148,229,74.8,80,78,208,105,none,none,grid,2830,3,0
1244,1665,157,40747,5.025359375,13.02323401,Nigeria,Sokoto,Wamako,GWAMATSE,1122.488165,6877,95,229,70,76,80,176,98,none,grid,grid,11530,2,0
1245,1787,279,41030,5.169533994,13.38848708,Nigeria,Sokoto,Gawabawa,ATAKWANYO,1122.488165,7160,120,229,76.5,56,58,152,79,none,none,grid,8630,2,0
1246,15,15,10256,8.368840554,5.134611933,Nigeria,Cross River,Odukpani,ODUKPANI CENTRAL,1122.015541,66,544,330,62,86,76,208,119,none,none,grid,4330,3,0
1247,1047,343,38976,9.150785041,9.448583785,Nigeria,Plateau,Mangu,KOMBUN,1120.628073,4309,262,211,75.3,51,52,184,73,none,none,grid,4660,2,0
1248,2026,518,41751,5.044521586,13.32482282,Nigeria,Sokoto,Tangaza,SUTTI,1119.012969,7881,115,228,86.1,55,62,264,82,none,none,grid,3810,2,0
1249,1905,397,41259,5.334538828,13.62427989,Nigeria,Sokoto,Illela,G/ KATTA,1115.537773,7389,157,228,73,59,56,136,84,none,mini-grid,intercon,8900,2,0
1250,1769,261,40981,6.281003029,13.35003498,Nigeria,Sokoto,Sabon Birni,KALGO,1115.537773,7111,64,228,77.3,54,54,176,81,none,none,grid,16650,2,0
1251,2018,510,41697,6.334749313,13.35686483,Nigeria,Sokoto,Sabon Birni,KALGO,1115.537773,7827,70,228,76.9,58,58,152,78,none,none,grid,3720,2,0
1252,1192,488,39665,8.883262189,9.25002727,Nigeria,Plateau,Bokkos,MBAR/MANGAR,1114.996776,4998,230,210,66.4,64,76,160,87,none,mini-grid,intercon,13450,2,0
1253,786,82,38302,10.26083693,8.955568975,Nigeria,Plateau,Wase,KADARKO,1114.996776,3635,0,210,69.1,52,62,128,76,none,mini-grid,mini-grid,45750,2,0
1254,339,36,31379,5.808642753,8.947061685,Nigeria,Niger,Edati,GAZHE  I,1114.521707,899,386,192,65.5,68,100,184,90,mini-grid,mini-grid,intercon,12190,2,0
1255,659,356,33110,6.716858864,10.10900497,Nigeria,Niger,Shiroro,ERANA,1114.521707,2630,333,192,71.8,51,54,120,67,none,none,grid,4210,2,0
1256,1042,338,38962,9.147614906,9.333961658,Nigeria,Plateau,Mangu,KERANG,1112.181128,4295,259,210,71.6,52,58,128,73,none,grid,grid,5260,2,0
1257,1220,516,39771,8.959782171,9.537336167,Nigeria,Plateau,Barikin Ladi,LOBIRING,1112.181128,5104,250,210,75.1,51,58,152,75,none,grid,grid,2080,2,0
1258,1997,489,41606,5.341386527,13.47354961,Nigeria,Sokoto,Gawabawa,SALAME,1112.062578,7736,166,227,68.3,51,56,120,78,none,none,grid,14370,2,0
1259,877,173,38501,8.872837618,9.692586591,Nigeria,Plateau,Jos South,KURU \A\,1110.012842,3834,235,209,64.9,78,90,216,103,none,grid,grid,1630,3,0
1260,404,101,31567,6.630909772,9.364701548,Nigeria,Niger,Pailoro,NIKUCHI T/MALLAM,1109.717734,1087,319,191,71.2,50,54,120,67,none,none,grid,8930,2,0
1261,1460,212,34824,3.651341894,7.201564618,Nigeria,Ogun,Odeda,ODEDA,1107.700358,6200,671,185,63.9,54,68,128,80,none,none,grid,15260,2,0
1262,1416,168,34578,4.062350709,6.963880992,Nigeria,Ogun,Ijebu North,OSUN,1107.700358,5954,691,185,64.3,66,100,192,84,none,grid,grid,11320,2,0
1263,722,18,38209,9.773174097,8.552746331,Nigeria,Plateau,Langtang South,TIMBOL,1106.549831,3542,188,209,72.3,51,60,136,72,none,none,grid,24150,2,0
1264,642,339,32759,5.168398715,9.503945032,Nigeria,Niger,Mashegu,DAPANGI/MAKERA,1104.913762,2279,325,191,66.9,59,66,144,80,none,none,grid,21240,2,0
1265,628,325,32559,6.611479182,8.793711712,Nigeria,Niger,Lapai,GURDI/ZAGO,1104.913762,2079,328,191,70.5,56,84,168,77,none,mini-grid,intercon,31840,2,0
1266,1263,15,33998,4.515012334,6.532779592,Nigeria,Ogun,Ogun waterside,AYESAN,1103.073911,5374,694,184,48.8,79,86,160,105,mini-grid,mini-grid,intercon,45790,3,0
1267,1842,334,41150,5.460861135,13.51448612,Nigeria,Sokoto,Illela,DARNE/ TSOLAWO,1102.939083,7280,16,225,74.8,56,62,144,86,none,none,grid,4170,2,0
1268,272,272,10921,8.577442482,6.761349264,Nigeria,Cross River,Yala,OBORU/OYE,1102.55486,731,574,324,70,78,94,184,109,none,none,grid,22550,3,0
1269,1898,390,41250,5.643474645,13.61363049,Nigeria,Sokoto,Gada,SHINAKA,1101.636991,7380,36,225,71.7,57,54,128,75,none,none,grid,15290,2,0
1270,1675,167,40772,5.762402933,13.07452506,Nigeria,Sokoto,Rabah,GANDI \A\,1101.558439,6902,40,225,69.2,52,58,120,78,none,none,grid,12430,2,0
1271,1868,360,41197,5.532331865,13.56999001,Nigeria,Sokoto,Illela,G/ HAMMA,1101.238751,7327,151,225,72.3,74,66,200,87,none,none,grid,16070,2,0
1272,1497,249,35081,3.507438916,7.005031411,Nigeria,Ogun,Obafemi-Owode,MOLOKO-ASIPA,1099.179586,6457,668,183,66.5,54,68,144,79,none,none,grid,2930,2,0
1273,1134,430,39384,9.46723759,8.710591799,Nigeria,Plateau,Shendam,KALONG,1098.102885,4717,288,207,68.5,50,56,112,73,none,none,grid,23780,2,0
1274,1210,506,39733,8.720914311,9.887962122,Nigeria,Plateau,Bassa,TA\AGBE,1098.102885,5066,291,207,67.9,53,56,104,73,none,none,grid,6170,2,0
1275,1710,202,40838,5.027492432,13.16279293,Nigeria,Sokoto,Binji,SAMAMA,1096.485262,6968,94,224,76.6,56,58,160,76,none,none,grid,13350,2,0
1276,1064,360,39063,9.511298438,9.043304843,Nigeria,Plateau,Mikang,PIAPUNG \A\,1095.287237,4396,283,207,66.8,74,100,208,97,none,mini-grid,intercon,22690,2,0
1277,1384,136,34392,3.103529817,6.616243186,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1094.9192,5768,628,182,47.5,71,58,136,88,none,none,grid,7770,2,0
1278,1490,242,35042,3.91238368,7.021070669,Nigeria,Ogun,Ijebu North,ORU/AWA/ILAPORU,1094.9192,6418,686,182,65.1,57,70,136,77,none,none,grid,14070,2,0
1279,1783,275,41019,5.993397232,13.39029886,Nigeria,Sokoto,Goronyo,RIMAWA,1091.211405,7149,61,223,67.8,68,70,168,107,none,none,grid,35660,3,0
1280,774,70,38273,9.399651118,8.817505945,Nigeria,Plateau,Shendam,POESHIP,1089.65594,3606,253,206,71.6,71,110,232,93,none,mini-grid,intercon,10240,2,0
1281,442,139,31693,7.064612378,9.600245496,Nigeria,Niger,Pailoro,KWAGANA,1088.132257,1213,351,188,66.6,59,64,136,79,none,none,grid,8590,2,0
1282,1316,68,34142,4.028413145,6.859241815,Nigeria,Ogun,Ijebu North East,IGEDE/ITAMARUN,1087.363566,5518,690,181,62.1,70,88,184,90,none,grid,grid,6350,2,0
1283,710,6,38191,9.206121976,8.49003795,Nigeria,Plateau,Qua''an Pan',KWANDE,1086.840292,3524,0,205,68.2,51,54,112,70,none,none,mini-grid,62650,2,0
1284,1819,311,41101,4.147048971,13.45105008,Nigeria,Sokoto,Gudu,BACHAKA,1086.598837,7231,1,222,73.6,56,54,136,80,none,none,grid,23530,2,0
1285,1462,214,34843,3.738298917,7.255406339,Nigeria,Ogun,Odeda,ALAGBAGBA,1086.398428,6219,671,181,62.3,53,64,128,73,none,none,grid,19150,2,0
1286,778,74,38285,9.831194324,8.881706519,Nigeria,Plateau,Langtang North,NYER,1085.490336,3618,197,205,69.3,66,70,168,87,none,none,grid,6470,2,0
1287,1750,242,40934,6.216288405,13.29919313,Nigeria,Sokoto,Isa,TSABREN SARKIN DARAI,1084.261013,7064,64,221,73.1,53,58,136,81,none,none,grid,18560,2,0
1288,294,294,10970,8.351558952,6.681254655,Nigeria,Cross River,Yala,EZZA INYIMAGU - IZIOGO,1084.178946,780,547,319,65,96,116,216,131,none,none,grid,15970,3,0
1289,1784,276,41022,4.790420521,13.37969903,Nigeria,Sokoto,Tangaza,MAGONHO,1082.355147,7152,-,221,70.6,55,54,120,77,none,none,mini-grid,16920,2,0
1290,1368,120,34348,3.155527655,6.637690199,Nigeria,Ogun,Ado-Odo/Ota,IJU,1082.138042,5724,646,180,61.5,73,88,176,87,none,none,grid,7190,2,0
1291,499,196,31887,4.622584423,10.1154246,Nigeria,Niger,Magama,AUNA SOUTH EAST,1080.893897,1407,313,186,69.6,68,96,216,88,mini-grid,mini-grid,intercon,22180,2,0
1292,1933,425,41302,5.507730003,13.68338803,Nigeria,Sokoto,Illela,KADASSAKA,1079.58806,7432,25,220,74.9,57,52,144,75,none,none,grid,3600,2,0
1293,261,261,10906,8.786016663,6.249763726,Nigeria,Cross River,Boki,BOJE,1079.584967,716,460,318,73.7,107,120,288,135,none,mini-grid,intercon,13000,3,0
1294,1083,379,39145,9.152099602,8.931062295,Nigeria,Plateau,Qua''an Pan',BWALL,1078.393346,4478,261,203,71.7,52,54,144,73,none,mini-grid,intercon,11560,2,0
1295,2025,517,41729,4.917880713,13.03574313,Nigeria,Sokoto,Silame,SILAME,1077.310622,7859,95,220,75.6,57,62,152,82,none,grid,grid,11700,2,0
1296,2028,520,41777,5.462595201,13.20195521,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,1077.310622,7907,19,220,71.1,52,56,120,85,none,grid,grid,1450,2,0
1297,1940,432,41313,4.497756755,13.68038765,Nigeria,Sokoto,Gudu,MARAKEN BORI,1075.399078,7443,-,219,90.3,55,60,224,74,none,none,mini-grid,28010,2,0
1298,212,212,10795,8.681796411,6.537597687,Nigeria,Cross River,Ogoja,NKUM IBORR,1074.990988,605,589,316,65.1,127,170,296,163,none,grid,grid,4260,3,1
1299,163,163,10627,8.848408698,6.70874957,Nigeria,Cross River,Bekwara,UGBORO,1074.990988,437,463,316,66,98,120,224,133,none,mini-grid,intercon,8160,3,0
1300,331,28,31358,6.177109358,8.913233632,Nigeria,Niger,Katcha,GBAKOGI,1071.285951,878,421,185,67.7,57,66,136,77,none,grid,grid,8540,2,0
1301,1659,151,40738,5.351202527,13.02106106,Nigeria,Sokoto,Kware,TSAKI/ WALAKE\E,1070.360231,6868,159,218,66,66,68,152,93,none,grid,grid,6280,2,0
1302,1910,402,41268,5.422196414,13.63498476,Nigeria,Sokoto,Illela,DARNA/ SABON GARI,1070.360231,7398,151,218,77.9,59,62,152,77,none,mini-grid,intercon,17670,2,0
1303,1168,464,39548,9.647185278,8.455761266,Nigeria,Plateau,Shendam,KURUNGBAU (B),1069.946401,4881,292,202,77.6,52,60,144,70,none,none,grid,35010,2,0
1304,1381,133,34387,3.050156053,6.581382577,Nigeria,Ogun,Ado-Odo/Ota,KETU-ADIE-OWE,1069.356884,5763,617,178,64.4,73,96,176,88,none,none,grid,6420,2,0
1305,768,64,38265,9.846819316,8.789890692,Nigeria,Plateau,Langtang North,TALGWANG,1067.481361,3598,189,201,69.2,50,54,112,73,none,none,grid,14630,2,0
1306,2048,540,41863,4.794843053,12.99033975,Nigeria,Sokoto,Silame,MARAFA EAST,1066.885036,7993,76,218,71.3,52,56,120,75,none,none,grid,3320,2,0
1307,1514,6,40433,4.432726001,11.7134773,Nigeria,Sokoto,Kebbe,LIBA/DANWA/KUKA KOGO,1066.885036,6563,90,218,69.3,57,62,144,75,none,none,grid,65430,2,0
1308,1758,250,40956,5.58090444,13.31395169,Nigeria,Sokoto,Wurno,S/GARI DOLE/DAN/TASAKKO,1066.506671,7086,34,218,68.3,68,66,160,89,none,grid,grid,1550,2,0
1309,1931,423,41300,5.347806693,13.68165274,Nigeria,Sokoto,Illela,TOZAI,1066.094857,7430,161,218,72.4,50,52,128,75,none,none,grid,9110,2,0
1310,214,214,10798,8.73810382,6.572075004,Nigeria,Cross River,Ogoja,NKUM IBORR,1065.803031,608,589,313,67.1,96,114,232,131,none,grid,grid,10700,3,0
1311,1459,211,34817,3.756260477,7.198120807,Nigeria,Ogun,Odeda,ALAPAKO-ONI,1065.096498,6193,671,178,65.5,54,64,136,72,none,none,grid,7200,2,0
1312,1366,118,34342,3.085322971,6.684835325,Nigeria,Ogun,Ado-Odo/Ota,ATAN,1065.096498,5718,627,178,66.3,71,90,200,91,none,none,grid,5550,2,0
1313,343,40,31387,5.752966732,8.975505828,Nigeria,Niger,Edati,GAZHE  II,1061.678006,907,386,183,79.1,65,96,312,84,none,none,grid,4700,2,0
1314,1709,201,40837,4.537601195,13.15146884,Nigeria,Sokoto,Gudu,SORO YAMMA,1061.513665,6967,101,217,65.2,66,70,136,90,none,none,grid,10920,2,0
1315,173,173,10645,8.049636383,5.364074599,Nigeria,Cross River,Biase,UMON SOUTH,1061.209053,455,517,312,65.6,77,96,168,112,none,mini-grid,intercon,16650,3,0
1316,1644,136,40717,5.658152249,12.9928604,Nigeria,Sokoto,Rabah,RARA,1059.934645,6847,40,216,73.2,52,60,136,84,none,none,grid,3840,2,0
1317,49,49,10353,7.985133045,5.746736624,Nigeria,Cross River,Biase,ABAYONG,1056.615074,163,455,311,60.2,123,182,336,153,none,grid,grid,8590,3,1
1318,223,223,10820,8.071940787,5.950551221,Nigeria,Cross River,Abi,NDIAGU AMAGU II,1056.615074,630,500,311,69.2,93,120,240,125,none,grid,grid,6280,3,0
1319,1369,121,34350,3.14696978,6.709649807,Nigeria,Ogun,Ado-Odo/Ota,ILOGBO,1056.575726,5726,641,176,60.2,67,84,168,84,none,none,grid,6580,2,0
1320,1030,326,38921,9.137863806,9.27296513,Nigeria,Plateau,Mangu,AMPANG WEST,1055.868159,4254,264,199,70,56,88,168,75,none,none,grid,4780,2,0
1321,955,251,38731,8.800788405,9.12631412,Nigeria,Plateau,Bokkos,TOFF,1053.052511,4064,0,199,68.9,59,66,168,94,none,mini-grid,mini-grid,32830,2,0
1322,1548,40,40526,4.789357579,12.37181381,Nigeria,Sokoto,Tambuwal,BARKEJI/NABAGUDA,1052.984253,6656,77,215,82.2,60,58,208,82,none,none,grid,3950,2,0
1323,604,301,32372,5.495395908,9.070647512,Nigeria,Niger,Edati,ROKOTA,1052.07006,1892,373,181,75.1,58,72,176,79,none,none,grid,6310,2,0
1324,68,68,10403,8.387579648,5.971048967,Nigeria,Cross River,Obubra,OCHON,1052.021095,213,549,309,69,99,104,280,135,none,grid,grid,1850,3,0
1325,1928,420,41297,5.441724092,13.6795329,Nigeria,Sokoto,Illela,TOZAI,1051.185916,7427,161,215,86.3,52,58,192,76,none,none,grid,17070,2,0
1326,1240,536,39931,9.07411498,9.688996017,Nigeria,Plateau,Barikin Ladi,FURSUM,1050.236862,5264,244,198,64.5,63,66,136,78,none,none,grid,20470,2,0
1327,1713,205,40849,5.493788582,13.18883173,Nigeria,Sokoto,Wurno,CHACHO/MARNONA,1049.509058,6979,22,214,76.5,56,52,144,80,none,none,grid,3280,2,0
1328,1949,441,41330,5.823597182,13.72265557,Nigeria,Sokoto,Gada,DUKAMAJE/ILAH,1049.509058,7460,43,214,84.8,50,58,184,74,none,none,grid,15650,2,0
1329,1907,399,41262,6.122328199,13.63557896,Nigeria,Sokoto,Sabon Birni,LAJINGE,1049.229489,7392,62,214,71.9,53,54,120,74,none,none,grid,31920,2,0
1330,1831,323,41125,5.470121187,13.49775566,Nigeria,Sokoto,Gawabawa,DARNE/ TSOLAWO,1045.892137,7255,16,213,80.5,54,58,168,76,none,none,grid,3710,2,0
1331,9,9,10235,8.238498706,5.072851752,Nigeria,Cross River,Odukpani,ADIABO/EFUT,1045.361489,45,527,307,62.3,124,164,296,152,none,none,grid,4840,3,1
1332,1403,155,34500,3.174547487,6.857097127,Nigeria,Ogun,Ewekoro,PAPALANTO,1043.794568,5876,648,174,60.3,69,84,152,89,none,grid,grid,5060,2,0
1333,267,267,10915,8.469375374,6.441373233,Nigeria,Cross River,Yala,EKAJUK I,1042.833138,725,562,307,65.1,119,154,304,156,none,none,grid,2840,3,1
1334,1980,472,41446,5.093549658,12.84311613,Nigeria,Sokoto,Bodinga,MAZAN GARI/JIRGA MIYO,1042.558667,7576,119,213,73.3,51,52,128,80,none,grid,grid,6380,2,0
1335,1913,405,41273,5.968670865,13.64348688,Nigeria,Sokoto,Gada,DUKAMAJE/ILAH,1042.558667,7403,56,213,82.9,51,54,176,75,none,none,grid,16230,2,0
1336,811,107,38368,9.845677035,9.233127641,Nigeria,Plateau,Langtang North,REAK,1041.789917,3701,199,197,69.8,62,62,184,85,none,grid,grid,3280,2,0
1337,1386,138,34405,3.061749049,7.31042504,Nigeria,Ogun,Abeokuta North,IDO FOI,1039.534182,5781,631,173,62.2,53,58,120,74,none,grid,grid,6340,2,0
1338,1325,77,34162,3.099220697,6.895811148,Nigeria,Ogun,Egbado South,ASA/YOBO,1039.534182,5538,634,173,63.3,69,86,176,85,none,none,grid,2550,2,0
1339,2011,503,41685,6.300202153,13.64701492,Nigeria,Sokoto,Sabon Birni,S/BIRNI EAST,1039.083471,7815,62,212,70.9,51,50,120,73,none,none,grid,15170,2,0
1340,234,234,10846,8.879029155,6.76609755,Nigeria,Cross River,Yala,UGBORO,1038.23916,656,466,305,68.4,96,112,240,134,none,grid,grid,4080,3,0
1341,225,225,10824,8.858842871,6.814927184,Nigeria,Cross River,Yala,MBAYEGH/MBAIKYER,1038.23916,634,466,305,64.9,96,114,208,128,none,grid,grid,10900,3,0
1342,208,208,10786,8.75091375,6.507159699,Nigeria,Cross River,Ogoja,EKAJUK II,1038.23916,596,593,305,61.4,93,112,216,120,none,mini-grid,intercon,6020,3,0
1343,492,189,31871,5.046681607,10.06733058,Nigeria,Niger,Mashegu,MAZAKUKA/LIKORO,1037.555819,1391,-,179,62.2,66,72,168,87,none,none,mini-grid,21840,2,0
1344,185,185,10691,9.199353101,6.601863984,Nigeria,Cross River,Obanliku,BISU,1033.645181,501,491,304,67.8,89,114,240,132,none,grid,grid,8050,3,0
1345,334,31,31367,5.902281989,8.928670075,Nigeria,Niger,Edati,JIMA,1033.509619,887,391,178,68.2,56,66,144,80,none,none,grid,7650,2,0
1346,549,246,32078,4.703361297,10.83692317,Nigeria,Niger,Agwara,AGWATA,1032.854168,1598,-,178,64.2,69,86,168,85,none,mini-grid,mini-grid,143510,2,0
1347,1572,64,40600,5.090909297,12.64671474,Nigeria,Sokoto,Shagari,LAMBARA,1029.738422,6730,118,210,69.8,51,56,112,72,none,grid,grid,1390,2,0
1348,713,9,38198,9.659963811,8.52432592,Nigeria,Plateau,Shendam,KURUNGBAU (B),1027.711675,3531,292,194,68,81,98,216,98,none,none,grid,26290,2,0
1349,1303,55,34111,3.122665221,6.793386774,Nigeria,Ogun,Ifo,IBOGUN,1026.753024,5487,638,171,64.4,68,88,184,86,none,grid,grid,10150,2,0
1350,1453,205,34719,3.341255969,6.866502859,Nigeria,Ogun,Obafemi-Owode,MOKOLOKI,1026.753024,6095,658,171,62.2,64,84,176,85,none,none,grid,13050,2,0
1351,1697,189,40816,4.951865112,13.12910641,Nigeria,Sokoto,Binji,MAIKULKI,1025.663319,6946,89,209,73.8,50,52,128,75,none,none,grid,9040,2,0
1352,2015,507,41693,6.418088612,13.50779799,Nigeria,Sokoto,Sabon Birni,TARA,1025.182689,7823,73,209,72.2,51,52,120,73,none,none,grid,10190,2,0
1353,1218,514,39765,9.978402254,8.675063258,Nigeria,Plateau,Wase,FAJUL,1024.896026,5098,189,193,71.3,60,86,176,76,none,mini-grid,intercon,29820,2,0
1354,236,236,10849,8.658615948,6.545566325,Nigeria,Cross River,Ogoja,OKUKU,1024.457224,659,585,301,82.7,116,170,544,147,none,none,grid,4310,3,0
1355,447,144,31709,6.314012021,9.627742937,Nigeria,Niger,Bosso,BEJI,1023.795632,1229,442,177,64.1,52,58,120,73,none,grid,grid,9460,2,0
1356,564,261,32134,5.1663923,11.22371802,Nigeria,Niger,Rijau,MANGA/USHE,1023.246223,1654,411,176,77.2,64,104,240,83,none,mini-grid,intercon,14500,2,0
1357,688,385,33611,6.156101245,9.621853192,Nigeria,Niger,Wushishi,SABON GARI,1023.246223,3131,417,176,67.7,54,60,136,76,none,none,grid,4940,2,0
1358,1738,230,40907,4.904217692,13.25577652,Nigeria,Sokoto,Binji,JAMMALI,1022.60721,7037,92,209,75.7,68,68,192,84,none,none,grid,4050,2,0
1359,1286,38,34059,3.881837278,6.720294904,Nigeria,Ogun,Odogbolu,ALA/IGBILE,1022.492638,5435,685,170,61.4,67,82,160,84,none,grid,grid,7880,2,0
